transaction_id,transaction_date,customer_id,account_id,merchant_id,amount,is_fraud
1000549,2025-01-19,5087,7661,1569,284.58,False
1000550,2025-01-31,8101,6356,313,184.16,False
1000551,2025-01-31,2967,1517,1879,51.97,False
1000552,2025-01-14,1432,5948,424,87.91,False
1000553,2025-01-29,882,11514,1745,37.41,False
1000554,2025-01-27,87,14861,833,28.16,False
1000555,2025-01-06,9944,10682,1899,201.7,False
1000556,2025-01-30,1654,3633,635,393.0,False
1000557,2025-01-22,5998,9653,1539,46.1,False
1000558,2025-01-09,9357,2658,632,158.7,False
1000559,2025-01-18,2764,8534,977,364.25,False
1000560,2025-01-28,8997,647,617,42.63,False
1000561,2025-01-10,4656,6377,61,317.66,False
1000562,2025-01-21,1050,8855,123,9.98,False
1000563,2025-01-12,1397,4256,1858,318.36,False
1000564,2025-01-03,8865,3562,89,45.04,False
1000565,2025-01-18,8325,11268,1252,131.56,False
1000566,2025-01-15,8494,733,261,30.3,False
1000567,2025-01-10,4346,14481,688,176.63,False
1000568,2025-01-18,6807,4464,1279,210.67,False
1000569,2025-01-06,9148,3120,1832,656.38,False
1000570,2025-01-26,3523,9466,940,920.14,False
1000571,2025-01-14,4029,317,347,279.93,False
1000572,2025-01-30,4430,6807,1266,1184.38,False
1000573,2025-01-16,858,5540,584,293.65,False
1000574,2025-01-17,517,3234,985,4.39,False
1000575,2025-01-05,5991,11370,729,23.41,False
1000576,2025-01-12,5297,14172,1127,236.7,False
1000577,2025-01-12,9804,12017,96,10.05,False
1000578,2025-01-04,9595,2921,1856,37.56,False
1000579,2025-01-11,4168,3122,1050,23.82,False
1000580,2025-01-23,5486,14965,1366,137.71,False
1000581,2025-01-24,4096,7742,585,365.87,False
1000582,2025-01-23,8854,12289,1761,158.83,False
1000583,2025-01-18,9366,3683,1788,95.93,False
1000584,2025-01-30,5301,11264,1010,66.12,True
1000585,2025-01-25,5699,14138,1507,112.76,False
1000586,2025-01-14,5827,12418,1012,4.9,True
1000587,2025-01-16,924,9607,1262,289.96,False
1000588,2025-01-21,1660,14700,777,19.18,False
1000589,2025-01-18,2297,8722,1779,316.6,False
1000590,2025-01-10,8088,1125,562,87.53,False
1000591,2025-01-10,1931,2035,364,17.75,False
1000592,2025-01-31,8091,5854,296,26.36,True
1000593,2025-01-31,5919,11542,141,83.89,False
1000594,2025-01-21,3519,5837,159,4.6,False
1000595,2025-01-14,1815,10914,1339,437.05,False
1000596,2025-01-14,896,11572,901,309.55,False
1000597,2025-01-31,2853,8441,1864,6.47,False
1000598,2025-01-29,3914,984,438,37.42,False
1000599,2025-01-17,2621,2942,95,119.28,False
1000600,2025-01-21,70,8967,323,1322.64,False
1000601,2025-01-25,1948,4025,693,427.94,False
1000602,2025-01-02,8804,11938,1682,841.2,False
1000603,2025-01-29,3854,7835,1657,224.88,False
1000604,2025-01-13,5652,3017,660,317.08,False
1000605,2025-01-02,2288,7031,1898,467.31,False
1000606,2025-01-08,8497,2027,1666,1.96,False
1000607,2025-01-09,1063,12632,1299,110.97,False
1000608,2025-01-18,1099,291,1129,644.54,False
1000609,2025-01-24,1452,5746,317,69.67,False
1000610,2025-01-22,7195,13432,1074,460.07,False
1000611,2025-01-14,7442,891,108,488.58,False
1000612,2025-01-08,1073,10311,341,169.37,False
1000613,2025-01-01,6379,12603,1722,94.48,False
1000614,2025-01-29,3103,3429,1060,317.04,False
1000615,2025-01-25,1346,14467,607,498.51,False
1000616,2025-01-20,894,6567,960,350.54,False
1000617,2025-01-25,8836,14650,941,309.51,False
1000618,2025-01-16,5105,1511,272,619.95,False
1000619,2025-01-14,7960,12191,1970,9.22,False
1000620,2025-01-08,1817,9813,1880,60.63,False
1000621,2025-01-14,5746,8222,416,464.57,False
1000622,2025-01-13,5355,5772,274,99.67,False
1000623,2025-01-12,1679,10496,127,52.17,True
1000624,2025-01-25,6255,12188,170,575.54,False
1000625,2025-01-15,8504,4453,1102,188.13,False
1000626,2025-01-12,5195,11807,1005,136.54,False
1000627,2025-01-27,9267,1248,1136,47.05,False
1000628,2025-01-11,501,3019,851,47.54,False
1000629,2025-01-14,6157,11994,923,33.3,False
1000630,2025-01-17,4628,5055,1568,730.96,False
1000631,2025-01-25,6089,14992,1672,360.83,False
1000632,2025-01-17,7928,14579,463,133.25,False
1000633,2025-01-19,7690,5507,1351,35.86,False
1000634,2025-01-13,1322,4524,645,895.08,False
1000635,2025-01-08,3318,12607,156,69.56,False
1000636,2025-01-30,3471,11592,1131,235.9,False
1000637,2025-01-11,9420,14322,1438,195.99,True
1000638,2025-01-30,6998,11864,78,352.34,False
1000639,2025-01-16,3023,7344,1898,314.86,False
1000640,2025-01-11,1016,49,928,476.94,False
1000641,2025-01-02,5043,1530,815,85.13,False
1000642,2025-01-17,2229,5345,378,195.67,False
1000643,2025-01-29,4586,10405,1900,163.95,False
1000644,2025-01-05,1706,12246,1833,453.4,False
1000645,2025-01-05,9297,1163,737,21.3,True
1000646,2025-01-29,5420,8449,1906,492.5,False
1000647,2025-01-07,9988,10066,777,679.86,False
1000648,2025-01-28,8082,5064,1863,125.53,False
1000649,2025-01-07,8794,1405,599,493.11,False
1000650,2025-01-28,4255,2300,1560,89.96,False
1000651,2025-01-25,6151,4456,1185,49.63,False
1000652,2025-01-27,798,1583,252,338.9,False
1000653,2025-01-08,7602,13243,1636,62.74,False
1000654,2025-01-02,3780,2107,778,395.58,False
1000655,2025-01-21,1064,14880,1657,92.28,False
1000656,2025-01-11,7011,1928,594,39.69,False
1000657,2025-01-02,192,11210,1122,75.66,False
1000658,2025-01-07,2836,5616,1362,406.6,False
1000659,2025-01-30,9182,4454,1481,304.78,False
1000660,2025-01-12,5835,9473,695,83.53,False
1000661,2025-01-14,7634,4383,1062,150.61,False
1000662,2025-01-03,291,12801,868,4.62,False
1000663,2025-01-10,816,3292,1370,292.11,False
1000664,2025-01-26,4148,6899,327,30.62,False
1000665,2025-01-11,5613,6177,271,722.66,False
1000666,2025-01-25,2288,2797,1264,5.46,False
1000667,2025-01-11,5067,3113,1711,473.03,False
1000668,2025-01-14,7368,8655,522,558.84,False
1000669,2025-01-27,9108,8901,1726,80.28,False
1000670,2025-01-21,8457,5853,522,218.93,False
1000671,2025-01-28,6011,12312,1809,233.11,False
1000672,2025-01-24,8695,3960,108,295.41,False
1000673,2025-01-24,6132,11076,37,45.6,False
1000674,2025-01-06,7474,719,306,608.72,False
1000675,2025-01-21,500,1105,1691,92.32,False
1000676,2025-01-05,3373,3661,1466,898.55,False
1000677,2025-01-15,2627,1556,1657,390.24,False
1000678,2025-01-30,3807,8779,1818,786.6,False
1000679,2025-01-17,669,249,1234,78.1,False
1000680,2025-01-31,8467,13165,267,69.3,False
1000681,2025-01-06,1826,6456,1399,58.38,False
1000682,2025-01-19,3638,10036,405,757.39,False
1000683,2025-01-16,3040,13809,74,16.55,False
1000684,2025-01-29,1216,7789,1306,207.38,False
1000685,2025-01-12,3949,11552,1425,154.89,False
1000686,2025-01-03,9233,12369,782,1007.37,False
1000687,2025-01-27,6825,6007,689,410.69,False
1000688,2025-01-20,615,974,1439,310.34,False
1000689,2025-01-01,8320,14915,570,222.89,False
1000690,2025-01-19,8799,10983,988,504.26,False
1000691,2025-01-09,572,14559,978,712.07,False
1000692,2025-01-23,9816,13030,1090,151.14,False
1000693,2025-01-11,6259,11996,38,28.67,False
1000694,2025-01-11,5956,3941,926,208.93,False
1000695,2025-01-09,9035,6017,1729,133.15,False
1000696,2025-01-05,507,6712,1455,110.17,False
1000697,2025-01-01,2855,14224,910,625.82,False
1000698,2025-01-01,7808,12211,1333,478.34,False
1000699,2025-01-15,8403,2701,862,14.23,False
1000700,2025-01-21,6444,9653,1813,448.17,False
1000701,2025-01-22,5998,11590,1260,618.18,False
1000702,2025-01-27,7777,8744,1973,61.82,False
1000703,2025-01-12,5487,6108,1466,12.28,False
1000704,2025-01-20,4819,14489,1081,152.53,False
1000705,2025-01-29,5312,8932,654,79.72,False
1000706,2025-01-17,4502,14227,1556,408.3,False
1000707,2025-01-22,6247,12291,404,614.56,False
1000708,2025-01-25,9233,2604,1218,226.25,False
1000709,2025-01-20,484,12055,380,106.09,False
1000710,2025-01-30,5220,13334,200,39.86,False
1000711,2025-01-25,7814,11619,561,381.76,False
1000712,2025-01-28,1340,4892,660,35.82,False
1000713,2025-01-25,9406,1690,537,334.84,False
1000714,2025-01-20,2598,12509,1100,408.54,False
1000715,2025-01-09,5871,75,974,179.55,False
1000716,2025-01-09,1055,9034,1556,21.79,False
1000717,2025-01-31,5804,2373,1779,0.92,False
1000718,2025-01-14,916,14267,81,99.28,False
1000719,2025-01-24,9994,6817,1355,149.14,False
1000720,2025-01-03,8650,10213,1979,23.38,False
1000721,2025-01-31,4466,2664,1340,236.93,False
1000722,2025-01-05,9394,3335,519,91.3,False
1000723,2025-01-16,1362,11379,733,79.86,False
1000724,2025-01-25,287,14306,6,366.14,False
1000725,2025-01-16,5318,8025,1288,285.28,False
1000726,2025-01-04,9568,7315,1225,13.6,False
1000727,2025-01-07,5316,3934,673,322.01,False
1000728,2025-01-03,4777,9754,1518,262.61,False
1000729,2025-01-14,6713,12098,470,332.95,False
1000730,2025-01-09,2893,1664,763,41.2,False
1000731,2025-01-17,4354,4491,1232,303.19,True
1000732,2025-01-23,4652,3703,652,10.98,False
1000733,2025-01-03,2188,7914,1432,187.49,False
1000734,2025-01-04,4927,2368,1861,129.95,True
1000735,2025-01-02,9563,6582,162,48.06,False
1000736,2025-01-16,1599,10550,1473,70.15,False
1000737,2025-01-24,4048,7720,769,115.66,False
1000738,2025-01-03,1192,3119,1741,168.21,False
1000739,2025-01-19,4798,5690,826,113.99,False
1000740,2025-01-03,8981,3316,782,207.6,False
1000741,2025-01-25,7546,7964,1809,199.15,False
1000742,2025-01-19,8096,3612,874,208.89,False
1000743,2025-01-27,5953,7144,980,27.92,False
1000744,2025-01-03,6444,7874,597,58.59,False
1000745,2025-01-08,2058,11658,902,685.92,False
1000746,2025-01-21,8239,7678,1064,250.77,False
1000747,2025-01-16,4901,14612,13,35.24,False
1000748,2025-01-15,8702,9952,1053,272.95,False
1000749,2025-01-10,7996,13199,1162,53.35,False
1000750,2025-01-04,5465,6182,145,695.44,False
1000751,2025-01-19,4277,607,105,154.25,False
1000752,2025-01-01,1812,5062,501,602.64,False
1000753,2025-01-07,8723,13829,206,178.32,False
1000754,2025-01-05,9967,8258,112,13.21,False
1000755,2025-01-23,3331,12020,949,484.62,False
1000756,2025-01-21,1410,7549,657,53.88,False
1000757,2025-01-28,1802,13404,242,107.74,False
1000758,2025-01-30,6062,7222,1860,195.45,False
1000759,2025-01-06,1238,1239,478,508.01,False
1000760,2025-01-29,570,12076,693,466.4,False
1000761,2025-01-24,2796,12280,11,124.58,False
1000762,2025-01-09,1920,3151,643,779.15,False
1000763,2025-01-03,4809,8147,1711,240.83,False
1000764,2025-01-03,1764,3525,1371,79.33,False
1000765,2025-01-20,5488,12443,1535,542.72,False
1000766,2025-01-13,7590,10038,893,78.78,False
1000767,2025-01-30,3262,12923,169,28.92,False
1000768,2025-01-10,1874,13742,487,234.47,False
1000769,2025-01-20,3721,4658,154,212.48,False
1000770,2025-01-05,685,6929,769,226.8,False
1000771,2025-01-23,6953,13567,1900,430.21,False
1000772,2025-01-29,2459,7126,589,81.39,False
1000773,2025-01-12,6568,9735,696,86.7,False
1000774,2025-01-19,3372,12638,1011,384.8,False
1000775,2025-01-06,7542,12453,531,15.95,False
1000776,2025-01-13,5151,5467,119,34.72,False
1000777,2025-01-13,6099,10990,1797,222.13,False
1000778,2025-01-19,4462,4236,813,89.49,False
1000779,2025-01-26,8351,2655,504,24.4,False
1000780,2025-01-04,6353,14279,93,92.32,False
1000781,2025-01-05,8750,4071,345,392.37,False
1000782,2025-01-16,5582,9681,467,104.32,False
1000783,2025-01-16,5573,4311,1018,118.94,False
1000784,2025-01-09,3693,14770,1585,313.31,False
1000785,2025-01-15,5524,7753,1651,162.01,False
1000786,2025-01-19,1712,4369,1264,335.0,False
1000787,2025-01-27,1981,10851,1175,54.17,False
1000788,2025-01-28,3709,8619,1220,85.08,False
1000789,2025-01-08,807,9500,1557,204.39,False
1000790,2025-01-06,3771,3768,1473,262.21,False
1000791,2025-01-14,1217,11929,1728,60.95,False
1000792,2025-01-23,7880,205,1164,36.8,False
1000793,2025-01-26,8841,8816,923,742.8,False
1000794,2025-01-24,5361,14755,286,33.29,False
1000795,2025-01-22,4204,8923,1926,141.95,False
1000796,2025-01-02,5382,5799,503,1887.63,False
1000797,2025-01-11,16,6759,526,243.51,False
1000798,2025-01-21,4522,6144,445,98.39,False
1000799,2025-01-16,733,9466,1746,157.91,False
1000800,2025-01-09,2360,2336,521,194.71,False
1000801,2025-01-04,1808,6975,990,160.26,False
1000802,2025-01-23,8692,9015,1506,19.57,False
1000803,2025-01-26,5139,2708,1322,454.9,False
1000804,2025-01-08,9228,13820,467,122.83,False
1000805,2025-01-21,7773,9967,1565,428.43,False
1000806,2025-01-24,225,9482,1323,130.35,False
1000807,2025-01-01,3566,13778,1191,17.91,True
1000808,2025-01-14,7431,5671,60,70.42,False
1000809,2025-01-05,7246,1237,1348,327.02,False
1000810,2025-01-10,2153,9191,1423,294.76,False
1000811,2025-01-22,8962,12362,665,153.92,False
1000812,2025-01-14,4031,6838,1645,317.8,False
1000813,2025-01-22,2342,4030,555,114.0,False
1000814,2025-01-21,1697,13558,20,338.62,False
1000815,2025-01-11,8692,1109,125,14.33,False
1000816,2025-01-25,7748,14176,519,444.33,False
1000817,2025-01-20,227,12011,130,38.19,False
1000818,2025-01-20,1416,10500,360,82.84,False
1000819,2025-01-22,6526,12066,331,335.22,False
1000820,2025-01-27,6559,4407,1250,143.93,False
1000821,2025-01-06,8752,5932,123,68.18,False
1000822,2025-01-11,8825,4657,1624,439.64,False
1000823,2025-01-01,2280,6086,1700,226.7,False
1000824,2025-01-01,7022,12992,450,361.47,False
1000825,2025-01-28,4751,2142,129,8.28,False
1000826,2025-01-27,6286,5815,436,57.02,False
1000827,2025-01-19,2262,13075,424,372.67,False
1000828,2025-01-23,9814,8469,1260,304.52,False
1000829,2025-01-26,6284,11935,1570,728.39,False
1000830,2025-01-18,547,11888,1162,94.99,False
1000831,2025-01-25,5507,11757,1622,501.73,False
1000832,2025-01-02,7033,1922,1986,536.96,False
1000833,2025-01-22,8017,12461,20,887.94,False
1000834,2025-01-08,6387,11807,1322,537.23,False
1000835,2025-01-18,3691,1557,1548,206.0,False
1000836,2025-01-09,7281,4593,1599,755.84,False
1000837,2025-01-27,2985,12859,1212,263.59,False
1000838,2025-01-09,5336,10445,563,35.81,False
1000839,2025-01-22,2654,12933,1241,140.16,False
1000840,2025-01-09,3807,12502,45,2.85,True
1000841,2025-01-28,7596,1546,1868,334.34,False
1000842,2025-01-23,3359,7762,1808,168.62,False
1000843,2025-01-04,452,10363,1926,194.59,False
1000844,2025-01-25,5039,8603,683,44.65,False
1000845,2025-01-14,3150,3051,1147,6.95,False
1000846,2025-01-02,2205,13213,454,103.19,False
1000847,2025-01-16,2589,381,1054,16.45,False
1000848,2025-01-29,2131,3348,463,224.84,False
1000849,2025-01-05,9574,5381,482,23.58,False
1000850,2025-01-08,1248,14396,1449,237.35,False
1000851,2025-01-31,8377,10639,595,1216.93,False
1000852,2025-01-02,571,3540,1987,111.65,False
1000853,2025-01-16,1851,9939,600,245.26,False
1000854,2025-01-01,2441,4351,1986,306.32,False
1000855,2025-01-06,3684,14556,919,54.17,True
1000856,2025-01-14,7878,3492,1114,346.19,False
1000857,2025-01-22,1593,512,988,366.02,False
1000858,2025-01-23,6068,12736,1185,83.47,False
1000859,2025-01-13,1776,13093,1635,92.57,False
1000860,2025-01-02,4138,12985,1443,73.86,False
1000861,2025-01-17,8444,11683,1761,509.05,False
1000862,2025-01-31,123,14771,840,188.51,False
1000863,2025-01-25,2977,14532,480,1.65,False
1000864,2025-01-08,9504,2559,244,209.41,False
1000865,2025-01-17,2447,12980,1913,64.68,False
1000866,2025-01-14,9703,11620,603,435.12,False
1000867,2025-01-12,1271,1970,1173,419.8,False
1000868,2025-01-11,7445,1609,438,82.7,False
1000869,2025-01-29,4716,5239,1620,26.6,False
1000870,2025-01-26,2733,2146,1210,170.5,False
1000871,2025-01-31,1981,13015,1166,123.6,False
1000872,2025-01-22,4669,7317,1514,434.62,False
1000873,2025-01-07,7042,8671,47,256.64,False
1000874,2025-01-03,7256,2140,1476,504.08,False
1000875,2025-01-05,8916,6507,985,222.02,False
1000876,2025-01-26,1097,7594,43,253.9,False
1000877,2025-01-15,969,3597,254,165.0,False
1000878,2025-01-13,945,9196,1935,4.31,False
1000879,2025-01-24,4349,1119,492,721.51,False
1000880,2025-01-17,2796,2449,1465,309.16,False
1000881,2025-01-19,7755,2158,1155,33.17,False
1000882,2025-01-23,8521,10044,1340,57.85,False
1000883,2025-01-14,3439,2185,458,130.18,True
1000884,2025-01-11,3891,6752,1045,76.17,False
1000885,2025-01-25,4866,9618,1172,19.43,False
1000886,2025-01-24,2256,301,360,102.72,False
1000887,2025-01-04,3347,3498,311,689.84,False
1000888,2025-01-03,1259,858,917,34.16,False
1000889,2025-01-21,2720,8237,194,557.19,False
1000890,2025-01-14,3560,10093,1009,40.1,False
1000891,2025-01-07,8820,6858,1473,67.68,False
1000892,2025-01-30,1005,789,62,81.88,False
1000893,2025-01-03,6080,5883,1760,151.8,False
1000894,2025-01-24,8157,2254,326,43.15,False
1000895,2025-01-24,3005,6308,110,24.89,False
1000896,2025-01-18,5166,3134,1928,44.62,False
1000897,2025-01-18,2527,7289,829,281.54,False
1000898,2025-01-30,5650,12495,1562,762.66,False
1000899,2025-01-12,9734,14289,25,64.17,False
1000900,2025-01-04,8487,8235,1032,311.57,False
1000901,2025-01-18,8927,13562,489,25.75,False
1000902,2025-01-13,4872,13222,631,48.29,False
1000903,2025-01-05,6496,5595,1781,1346.8,False
1000904,2025-01-27,953,11353,434,338.87,False
1000905,2025-01-10,4917,5118,666,82.46,False
1000906,2025-01-26,8967,7932,10,18.05,False
1000907,2025-01-22,550,613,1168,87.24,False
1000908,2025-01-25,813,13681,1331,70.34,False
1000909,2025-01-04,6244,8590,753,77.73,False
1000910,2025-01-03,9494,2262,1064,36.36,False
1000911,2025-01-03,2391,5464,1868,235.96,False
1000912,2025-01-12,811,4669,443,19.4,False
1000913,2025-01-16,3655,9517,1921,250.9,False
1000914,2025-01-27,4833,7185,17,564.46,False
1000915,2025-01-22,7516,7823,1015,329.56,False
1000916,2025-01-07,1033,2305,822,39.79,False
1000917,2025-01-04,9315,13289,320,1744.26,False
1000918,2025-01-25,4435,5774,187,204.94,False
1000919,2025-01-17,6743,4556,860,231.57,False
1000920,2025-01-04,9945,12455,560,307.15,False
1000921,2025-01-29,8262,6615,1867,158.86,False
1000922,2025-01-06,2485,7749,867,33.46,False
1000923,2025-01-26,8407,13707,1383,67.07,False
1000924,2025-01-03,648,4995,1962,374.32,False
1000925,2025-01-14,6294,8015,781,144.78,False
1000926,2025-01-30,9797,5215,1547,44.13,False
1000927,2025-01-15,5240,13526,825,72.98,False
1000928,2025-01-06,8456,3833,1711,52.87,False
1000929,2025-01-21,3206,407,128,384.04,False
1000930,2025-01-02,5233,3282,106,44.31,False
1000931,2025-01-30,6575,7822,735,99.39,False
1000932,2025-01-14,5965,4387,818,230.25,False
1000933,2025-01-24,8590,8727,629,211.13,False
1000934,2025-01-01,9892,3846,1857,136.84,False
1000935,2025-01-05,2749,2051,1169,53.13,False
1000936,2025-01-15,9179,13110,1745,656.92,False
1000937,2025-01-01,530,2481,1699,260.53,False
1000938,2025-01-27,4982,8817,818,3.65,False
1000939,2025-01-21,5104,1447,29,414.25,False
1000940,2025-01-23,3878,13366,1135,23.84,False
1000941,2025-01-17,9754,12136,763,186.45,False
1000942,2025-01-15,1934,13004,1725,446.7,False
1000943,2025-01-18,9985,6758,1889,57.33,False
1000944,2025-01-14,4418,8401,1284,323.9,False
1000945,2025-01-17,1384,756,1284,297.66,False
1000946,2025-01-12,3218,8113,98,127.71,False
1000947,2025-01-17,6093,509,572,100.27,False
1000948,2025-01-03,6704,2292,191,847.46,True
1000949,2025-01-30,6933,5576,213,170.42,False
1000950,2025-01-05,7324,12588,1806,3.15,False
1000951,2025-01-30,4504,10891,897,7.11,False
1000952,2025-01-01,4982,7542,638,155.51,False
1000953,2025-01-16,9632,11079,153,375.81,False
1000954,2025-01-29,50,11145,1492,101.03,False
1000955,2025-01-23,8480,14399,1407,930.71,False
1000956,2025-01-06,1758,453,1989,958.67,False
1000957,2025-01-08,5943,1413,629,520.58,False
1000958,2025-01-13,3676,3534,1935,11.93,True
1000959,2025-01-13,1600,1932,907,140.94,True
1000960,2025-01-11,1824,7022,1920,147.41,False
1000961,2025-01-07,7237,10525,1427,275.91,False
1000962,2025-01-07,2691,14273,1037,225.71,False
1000963,2025-01-06,2532,9930,204,68.64,False
1000964,2025-01-13,353,12696,1855,1000.61,True
1000965,2025-01-18,3833,13247,163,141.03,False
1000966,2025-01-25,4244,609,237,238.33,False
1000967,2025-01-05,4784,10967,1874,269.97,False
1000968,2025-01-07,3638,14868,628,652.04,False
1000969,2025-01-18,4903,8926,1877,449.22,False
1000970,2025-01-30,4829,85,1359,298.92,False
1000971,2025-01-29,2644,8417,1137,68.57,False
1000972,2025-01-22,5927,14385,1788,354.26,False
1000973,2025-01-08,9959,3435,576,382.83,False
1000974,2025-01-14,613,7625,1101,35.05,False
1000975,2025-01-10,9132,1079,1396,273.27,False
