account_id,customer_id,account_type,account_status
1170,293,Current,Active
1171,8847,Savings,Active
1172,2805,Savings,Active
1173,7605,Credit,Active
1174,7140,Current,Closed
1175,7829,Savings,Active
1176,6204,Credit,Active
1177,1622,Current,Active
1178,7872,Credit,Active
1179,4015,Credit,Active
1180,3506,Savings,Active
1181,8711,Current,Active
1182,2686,Savings,Active
1183,28,Current,Dormant
1184,266,Current,Active
1185,9499,Credit,Active
1186,7106,Credit,Active
1187,6907,Current,Active
1188,5076,Credit,Active
1189,5820,Savings,Active
1190,811,Current,Active
1191,4677,Savings,Active
1192,3391,Credit,Active
1193,611,Current,Closed
1194,4547,Credit,Dormant
1195,5028,Savings,Active
1196,5725,Current,Active
1197,203,Credit,Dormant
1198,402,Savings,Dormant
1199,2028,Savings,Dormant
1200,9082,Credit,Active
1201,179,Current,Active
1202,5818,Credit,Active
1203,1980,Current,Active
1204,7186,Savings,Active
1205,3985,Savings,Closed
1206,5666,Savings,Active
1207,5022,Credit,Closed
1208,5523,Credit,Active
1209,5513,Credit,Active
1210,2984,Savings,Active
1211,8543,Current,Active
1212,4283,Credit,Active
1213,5529,Credit,Active
1214,7989,Credit,Closed
1215,7276,Savings,Active
1216,2788,Current,Active
1217,4627,Current,Active
1218,6562,Current,Active
1219,6353,Credit,Active
1220,4809,Credit,Active
1221,8630,Current,Active
1222,5889,Savings,Active
1223,5738,Current,Active
1224,2359,Credit,Active
1225,8575,Current,Active
1226,5391,Current,Active
1227,4217,Current,Active
1228,407,Savings,Active
1229,4341,Credit,Active
1230,66,Credit,Closed
1231,228,Current,Active
1232,2185,Credit,Active
1233,6801,Savings,Active
1234,9705,Current,Active
1235,7752,Savings,Active
1236,9122,Current,Active
1237,5824,Current,Active
1238,1181,Current,Active
1239,9232,Savings,Active
1240,1102,Credit,Dormant
1241,2100,Credit,Active
1242,514,Credit,Active
1243,1833,Credit,Active
1244,7138,Savings,Active
1245,5808,Credit,Active
1246,3117,Credit,Active
1247,5851,Current,Active
1248,7599,Savings,Active
1249,4344,Current,Active
1250,4629,Credit,Active
1251,6185,Current,Active
1252,8982,Credit,Active
1253,1301,Current,Active
1254,1948,Savings,Active
1255,2243,Current,Active
1256,9287,Current,Active
1257,1359,Current,Active
1258,3657,Current,Active
1259,308,Credit,Active
1260,1451,Current,Active
1261,7367,Savings,Active
1262,2124,Current,Dormant
1263,4883,Savings,Active
1264,2843,Current,Closed
1265,1665,Credit,Active
1266,6374,Savings,Active
1267,3949,Savings,Dormant
1268,9587,Current,Active
1269,4073,Credit,Active
1270,3635,Credit,Active
1271,215,Savings,Active
1272,3073,Current,Active
1273,4473,Credit,Active
1274,2460,Credit,Closed
1275,3707,Credit,Active
1276,1207,Current,Active
1277,8602,Current,Active
1278,3470,Savings,Active
1279,8408,Current,Active
1280,4848,Credit,Active
1281,349,Savings,Active
1282,3652,Current,Active
1283,2879,Credit,Active
1284,4750,Credit,Active
1285,3995,Savings,Dormant
1286,3,Savings,Active
1287,1118,Current,Active
1288,9275,Current,Active
1289,6884,Savings,Dormant
1290,1518,Savings,Active
1291,4847,Credit,Active
1292,3580,Current,Active
1293,2380,Credit,Active
1294,9205,Savings,Active
1295,4265,Savings,Active
1296,2824,Savings,Active
1297,849,Current,Closed
1298,9897,Savings,Active
1299,5037,Savings,Active
1300,206,Current,Active
1301,521,Savings,Active
1302,3577,Current,Active
1303,5114,Savings,Active
1304,6259,Current,Closed
1305,6808,Current,Active
1306,2135,Current,Active
1307,4839,Current,Active
1308,2476,Credit,Active
1309,5818,Current,Active
1310,4546,Current,Active
1311,7794,Current,Active
1312,786,Current,Dormant
1313,8144,Savings,Active
1314,7709,Savings,Active
1315,4098,Current,Active
1316,5198,Current,Active
1317,2158,Credit,Active
1318,8871,Current,Active
1319,3529,Current,Active
1320,3560,Current,Active
1321,8135,Savings,Closed
1322,8563,Current,Active
1323,2938,Current,Active
1324,8173,Credit,Active
1325,8139,Savings,Active
1326,5142,Credit,Active
1327,722,Current,Active
1328,924,Credit,Dormant
1329,5392,Current,Active
1330,7658,Current,Active
1331,836,Savings,Active
1332,2494,Credit,Active
1333,2980,Current,Active
1334,2425,Credit,Closed
1335,4522,Savings,Active
1336,2377,Current,Closed
1337,454,Savings,Active
1338,3460,Credit,Active
1339,3548,Credit,Active
1340,1149,Credit,Active
1341,523,Current,Active
1342,4578,Current,Closed
1343,122,Current,Dormant
1344,3619,Savings,Active
1345,6631,Credit,Active
1346,3723,Credit,Active
1347,3084,Credit,Dormant
1348,5931,Savings,Active
1349,6724,Current,Active
1350,4814,Savings,Active
1351,3308,Credit,Active
1352,3643,Credit,Active
1353,2818,Savings,Active
1354,7422,Current,Active
1355,7048,Current,Active
1356,9677,Credit,Active
1357,8469,Savings,Active
1358,5589,Current,Active
1359,7388,Savings,Active
1360,9441,Credit,Active
1361,9317,Credit,Active
1362,9850,Credit,Active
1363,9946,Credit,Active
1364,3403,Current,Active
1365,4333,Credit,Active
1366,8944,Current,Active
1367,165,Current,Active
1368,6990,Savings,Active
1369,9885,Credit,Active
1370,1957,Current,Active
1371,3861,Savings,Active
1372,2776,Savings,Dormant
1373,1769,Credit,Active
1374,6227,Credit,Active
1375,6622,Savings,Active
1376,783,Current,Active
1377,7821,Credit,Active
1378,9147,Savings,Active
1379,9852,Savings,Active
1380,141,Current,Active
1381,720,Current,Active
1382,1651,Savings,Active
1383,7886,Current,Active
1384,3574,Credit,Active
1385,1016,Savings,Active
1386,4384,Current,Active
1387,8535,Current,Active
1388,6293,Current,Active
1389,6354,Current,Active
1390,9168,Savings,Active
1391,3121,Current,Active
1392,1824,Credit,Active
1393,4427,Credit,Active
1394,11,Savings,Dormant
1395,4605,Savings,Active
1396,9661,Credit,Active
1397,9306,Credit,Dormant
1398,8814,Savings,Active
1399,901,Credit,Dormant
1400,3748,Credit,Active
1401,1472,Savings,Active
1402,6862,Savings,Active
1403,3104,Current,Active
1404,8519,Current,Dormant
1405,74,Credit,Active
1406,251,Savings,Active
1407,2498,Current,Dormant
1408,4629,Credit,Closed
1409,8488,Credit,Active
1410,298,Credit,Active
1411,8494,Credit,Active
1412,8777,Savings,Active
1413,6518,Credit,Closed
1414,1635,Current,Dormant
1415,5006,Savings,Active
1416,6030,Credit,Active
1417,8245,Current,Active
1418,5616,Current,Active
1419,2845,Savings,Active
1420,5624,Savings,Active
1421,4591,Savings,Active
1422,4949,Current,Active
1423,5191,Current,Active
1424,7885,Credit,Active
1425,6333,Savings,Active
1426,663,Savings,Active
1427,8200,Savings,Active
1428,6476,Savings,Active
1429,3088,Current,Active
1430,4762,Savings,Active
1431,669,Current,Active
1432,9478,Current,Active
1433,3621,Savings,Active
1434,161,Current,Active
1435,6461,Current,Active
1436,18,Savings,Active
1437,2534,Savings,Active
1438,6511,Credit,Active
1439,4447,Current,Active
1440,5555,Current,Active
1441,2919,Credit,Active
1442,9246,Credit,Active
1443,316,Savings,Dormant
1444,4833,Credit,Active
1445,2212,Savings,Active
1446,7070,Savings,Active
1447,8512,Savings,Active
1448,5134,Current,Active
1449,6423,Current,Active
1450,4528,Savings,Dormant
1451,2716,Credit,Active
1452,8826,Current,Dormant
1453,9898,Current,Active
1454,6666,Credit,Active
1455,7108,Current,Active
1456,5133,Credit,Active
1457,8865,Credit,Active
1458,8663,Current,Active
1459,6783,Credit,Active
1460,2608,Credit,Active
1461,3333,Savings,Active
1462,4698,Savings,Active
1463,9575,Current,Active
1464,6746,Credit,Active
1465,5635,Current,Active
1466,6261,Current,Active
1467,1186,Savings,Active
1468,6996,Credit,Active
1469,6110,Current,Active
1470,6442,Current,Dormant
1471,916,Savings,Active
1472,7465,Savings,Closed
1473,1618,Savings,Active
1474,9876,Current,Closed
1475,2426,Credit,Active
1476,426,Savings,Active
1477,1788,Savings,Active
1478,2585,Credit,Closed
1479,4649,Current,Active
1480,169,Current,Active
1481,515,Credit,Active
1482,3436,Savings,Active
1483,4526,Credit,Active
1484,2617,Current,Active
1485,8883,Current,Active
1486,3205,Savings,Active
1487,7766,Savings,Active
1488,8545,Credit,Active
1489,1118,Current,Active
1490,1406,Current,Active
1491,5415,Credit,Active
1492,6342,Savings,Active
1493,4175,Current,Active
1494,678,Current,Dormant
1495,8743,Savings,Active
1496,9012,Current,Active
1497,214,Savings,Active
1498,1667,Credit,Active
1499,9086,Savings,Active
1500,4255,Savings,Active
1501,2787,Credit,Active
1502,8214,Current,Active
1503,5861,Current,Active
1504,1262,Savings,Active
1505,1173,Savings,Active
1506,4881,Credit,Active
1507,2055,Credit,Active
1508,2816,Current,Active
1509,4675,Current,Active
1510,5197,Credit,Active
1511,4585,Savings,Active
1512,5022,Credit,Active
1513,6231,Current,Dormant
1514,9980,Savings,Active
1515,2632,Credit,Active
1516,6346,Current,Active
1517,8097,Savings,Dormant
1518,6301,Savings,Active
1519,7349,Savings,Active
1520,5845,Savings,Active
1521,2177,Savings,Active
1522,5363,Credit,Active
1523,8098,Savings,Active
1524,5600,Credit,Active
1525,9069,Savings,Active
1526,4259,Current,Active
1527,9147,Savings,Active
1528,4120,Credit,Active
1529,6641,Current,Dormant
1530,4289,Current,Active
1531,878,Credit,Active
1532,4486,Current,Active
1533,2545,Credit,Active
1534,5060,Savings,Active
1535,7165,Savings,Dormant
1536,2601,Credit,Closed
1537,3529,Savings,Active
1538,2409,Current,Active
1539,4861,Savings,Active
1540,3949,Savings,Active
1541,9431,Current,Dormant
1542,2335,Current,Active
1543,768,Savings,Active
1544,4884,Savings,Dormant
1545,4207,Savings,Active
1546,5949,Credit,Active
1547,7086,Credit,Active
1548,745,Savings,Closed
1549,4175,Savings,Active
1550,9710,Current,Dormant
1551,7199,Savings,Closed
1552,2557,Savings,Active
1553,5067,Credit,Active
1554,7798,Credit,Active
1555,4162,Credit,Active
1556,9587,Current,Active
1557,287,Savings,Dormant
1558,3248,Credit,Active
1559,5100,Current,Dormant
1560,4,Savings,Active
1561,5936,Savings,Active
1562,412,Current,Active
1563,4346,Savings,Active
1564,3728,Current,Active
1565,1357,Current,Active
1566,8350,Credit,Active
1567,1601,Current,Active
1568,7158,Credit,Active
1569,5707,Savings,Active
1570,5560,Credit,Dormant
1571,7197,Current,Active
1572,5074,Credit,Active
1573,2383,Savings,Active
1574,153,Credit,Closed
1575,9822,Savings,Dormant
1576,2797,Current,Active
1577,7283,Credit,Active
1578,6952,Savings,Active
1579,2806,Savings,Active
1580,4081,Credit,Active
1581,9248,Credit,Active
1582,5851,Credit,Active
1583,7363,Credit,Active
1584,1329,Credit,Active
1585,2393,Savings,Active
1586,3154,Current,Active
1587,8193,Savings,Dormant
1588,167,Credit,Active
1589,3255,Credit,Closed
1590,5061,Current,Active
1591,1886,Credit,Active
1592,4369,Current,Active
1593,7530,Credit,Active
1594,900,Savings,Active
1595,2249,Current,Active
1596,3413,Savings,Active
1597,6450,Credit,Dormant
1598,9412,Savings,Active
1599,3133,Savings,Active
1600,8156,Savings,Active
1601,8137,Current,Active
1602,360,Current,Active
1603,6451,Current,Active
1604,7648,Savings,Dormant
1605,8526,Savings,Active
1606,731,Credit,Active
1607,7068,Current,Active
1608,9690,Credit,Active
1609,1418,Savings,Active
1610,7768,Current,Active
1611,7889,Credit,Active
1612,3764,Savings,Active
1613,9936,Savings,Active
1614,6929,Savings,Active
1615,5697,Current,Active
1616,879,Current,Active
1617,5483,Credit,Active
1618,2885,Savings,Active
1619,2298,Current,Active
1620,8853,Current,Active
1621,7372,Savings,Active
1622,3986,Savings,Active
1623,1270,Credit,Active
1624,1295,Credit,Active
1625,1010,Credit,Dormant
1626,1758,Current,Active
1627,7777,Current,Active
1628,9384,Current,Active
1629,6579,Current,Active
1630,8181,Current,Active
1631,9246,Savings,Dormant
1632,2842,Credit,Active
1633,5717,Credit,Active
1634,2405,Credit,Active
1635,3563,Credit,Active
1636,1272,Savings,Active
1637,9912,Current,Active
1638,8445,Current,Dormant
1639,2769,Current,Active
1640,9752,Credit,Active
1641,7802,Credit,Active
1642,8929,Savings,Dormant
1643,6143,Savings,Active
1644,1929,Current,Active
1645,6267,Current,Active
1646,5414,Current,Active
1647,6829,Current,Active
1648,2191,Current,Active
1649,1003,Current,Active
1650,6655,Credit,Dormant
1651,8095,Savings,Active
1652,6068,Savings,Active
1653,3753,Credit,Active
1654,6201,Current,Active
1655,4138,Current,Active
1656,3703,Current,Active
1657,5944,Savings,Active
1658,4439,Savings,Closed
1659,4428,Current,Closed
1660,5557,Current,Active
1661,8533,Credit,Active
1662,2389,Current,Active
1663,6993,Credit,Active
1664,6326,Current,Active
1665,1701,Current,Active
1666,5384,Current,Active
1667,1234,Credit,Active
1668,2299,Credit,Active
1669,8330,Credit,Active
1670,2931,Savings,Active
1671,1834,Savings,Active
1672,2140,Current,Active
1673,8400,Credit,Active
1674,9880,Credit,Closed
1675,6437,Current,Active
1676,2209,Current,Dormant
1677,7554,Current,Active
1678,5623,Current,Dormant
1679,9043,Credit,Active
1680,6287,Savings,Active
1681,7937,Credit,Active
1682,3691,Savings,Active
1683,2610,Current,Active
1684,6179,Savings,Active
1685,224,Credit,Dormant
1686,3775,Credit,Active
1687,9604,Credit,Active
1688,7917,Credit,Active
1689,8515,Credit,Active
1690,5974,Credit,Active
1691,9704,Current,Active
1692,2087,Savings,Active
1693,6897,Current,Closed
1694,7484,Savings,Active
1695,7664,Savings,Active
1696,7285,Savings,Active
1697,5462,Credit,Active
1698,2288,Credit,Active
1699,8879,Credit,Active
1700,9661,Savings,Active
1701,4836,Savings,Active
1702,9189,Savings,Active
1703,2535,Current,Dormant
1704,5531,Credit,Active
1705,623,Credit,Active
1706,1076,Credit,Active
1707,6877,Current,Active
1708,8496,Current,Active
1709,8856,Current,Active
1710,5238,Savings,Active
1711,3995,Current,Dormant
1712,2695,Savings,Active
1713,4305,Savings,Active
1714,3199,Credit,Active
1715,5413,Credit,Active
1716,8711,Current,Active
1717,7390,Savings,Active
1718,4434,Savings,Active
1719,5910,Savings,Active
1720,8018,Credit,Closed
1721,3811,Credit,Active
1722,913,Credit,Active
1723,7443,Credit,Active
1724,4903,Credit,Active
1725,3189,Credit,Active
1726,9508,Current,Active
1727,3229,Current,Active
1728,572,Current,Active
1729,7769,Current,Active
1730,5136,Savings,Active
1731,8290,Credit,Active
1732,4034,Credit,Active
1733,1640,Current,Active
1734,6444,Savings,Active
1735,4843,Current,Active
1736,5542,Credit,Active
1737,4028,Current,Dormant
1738,261,Savings,Active
1739,9128,Credit,Active
1740,1798,Savings,Active
1741,332,Current,Dormant
1742,4211,Credit,Active
1743,8460,Savings,Active
1744,2060,Savings,Active
1745,73,Savings,Active
1746,5112,Credit,Active
1747,2922,Credit,Active
1748,3889,Current,Active
1749,178,Current,Active
1750,2000,Credit,Active
1751,8964,Savings,Active
1752,9138,Credit,Active
1753,7427,Credit,Active
1754,4496,Credit,Active
1755,270,Credit,Active
1756,1656,Current,Active
1757,2534,Current,Active
1758,4983,Savings,Dormant
1759,4362,Credit,Active
1760,6119,Credit,Active
1761,8697,Current,Active
1762,2405,Current,Active
1763,2202,Credit,Active
1764,6020,Current,Active
1765,5660,Credit,Active
1766,1154,Savings,Active
1767,4162,Savings,Active
1768,1337,Savings,Dormant
1769,8599,Credit,Active
1770,3479,Current,Active
1771,277,Savings,Active
1772,6759,Credit,Active
1773,3481,Savings,Active
1774,2362,Savings,Dormant
1775,5369,Current,Active
1776,8653,Credit,Active
1777,2447,Current,Active
1778,9775,Current,Active
1779,7602,Current,Active
1780,5052,Savings,Active
1781,3518,Savings,Active
1782,4803,Savings,Active
1783,2376,Credit,Active
1784,7851,Current,Active
1785,6745,Savings,Active
1786,6390,Current,Active
1787,6249,Current,Active
1788,972,Current,Dormant
1789,7137,Current,Active
1790,9518,Current,Active
1791,8345,Savings,Active
1792,3961,Credit,Active
1793,3087,Credit,Active
1794,8922,Credit,Active
1795,3968,Credit,Dormant
1796,4952,Current,Active
1797,4003,Savings,Active
1798,2333,Savings,Active
1799,9766,Current,Active
1800,4376,Current,Active
1801,686,Savings,Active
1802,3889,Savings,Active
1803,9772,Credit,Active
1804,969,Credit,Active
1805,7321,Credit,Closed
1806,2034,Savings,Active
1807,7076,Credit,Active
1808,5262,Savings,Closed
1809,8960,Savings,Dormant
1810,646,Current,Active
1811,4122,Savings,Active
1812,8113,Current,Active
1813,9272,Current,Dormant
1814,6437,Savings,Active
1815,8829,Savings,Active
1816,7098,Credit,Active
1817,8293,Savings,Active
1818,5587,Credit,Active
1819,869,Credit,Active
1820,5915,Savings,Active
1821,8214,Credit,Active
1822,6356,Current,Active
1823,1904,Current,Active
1824,2577,Savings,Active
1825,4110,Savings,Active
1826,4615,Savings,Active
1827,8015,Current,Active
1828,3294,Credit,Active
1829,1936,Current,Active
1830,616,Credit,Active
1831,5058,Credit,Active
1832,8479,Savings,Active
1833,1924,Savings,Active
1834,6456,Savings,Active
1835,7605,Current,Active
1836,8153,Current,Active
1837,2774,Current,Active
1838,5194,Savings,Active
1839,9185,Savings,Active
1840,9777,Credit,Active
1841,1904,Credit,Active
1842,9068,Savings,Active
1843,144,Current,Active
1844,7497,Savings,Active
1845,2257,Current,Closed
1846,9315,Savings,Active
1847,700,Savings,Active
1848,6319,Credit,Dormant
1849,271,Current,Active
1850,8255,Current,Active
1851,1008,Savings,Active
1852,7204,Credit,Active
1853,3725,Savings,Active
1854,6600,Savings,Active
1855,9485,Current,Active
1856,6488,Savings,Active
1857,7918,Credit,Active
1858,4510,Savings,Closed
1859,5401,Credit,Active
1860,4321,Current,Active
1861,9370,Current,Dormant
1862,5473,Savings,Active
1863,7207,Credit,Active
1864,6873,Current,Active
1865,7924,Credit,Active
1866,4717,Current,Active
1867,7119,Current,Active
